Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
54	0	-41.17906	-80.31378	39.13473	2.789026	0.0127101	0.0468813	0.0161431	0.00357722	0.00101891	0.00196261	0.00953851	0.00979826	0.01055113	0.03372879	0.0324313	0.0894076	0.111083	0.14642	0.163933	0.00993963	0.0161657	0.00464717	0.0198415	0.0492534	0.00669569	0.251612	0.0207941	0.0449698	0.0328071	0.05280131	10.11296	0.372252	0.719135	1.08126	1.82736	0.0496643	0.550196	0.0260109	0.115567	0.22464	0.0339207	0.0865301	0.6102074
55	0	-60.88541	-88.70767	27.82226	0.4233962	0.0212602	0.032533	0.0600912	0.219322	0.0904979	0.0939487	0.00742647	0.132809	0.08216029	0.08887164	0.0299507	0.00130559	0.00105922	0.165163	0.308327	0.0271319	0.00183022	0.0652933	0.091066	0.0138492	0.148943	0.0551014	0.00870025	0.0630677	0.0192108	0.06084795	6.156242	0.0202293	0.199007	0.755405	3.02536	0.0372061	0.388913	0.042391	0.152493	0.25776	0.121237	0.1497196	0.4064128
56	0	-58.48026	-94.45068	35.97041	1.845025	0.00588297	0.0235172	0.0173056	0.0106827	0.00240492	0.0181365	0.0123785	0.00900007	0.009989694	0.005012921	0.0186357	0.122784	0.0661064	0.14108	0.191563	0.00841693	0.0468454	0.0590772	0.00127567	0.027335	0.0257544	0.000186661	0.102201	0.0990349	0.0897029	0.03537178	60.56163	0.274046	0.637453	1.06558	2.02292	0.0748145	0.38203	0.0868993	0.0972305	0.212779	0.146248	0.0403847	0.8758708
57	0	-52.68465	-81.99376	29.30911	4.252888	0.0470198	0.0486156	0.0105289	0.0178751	0.0215855	0.0042459	0.0646848	0.0549438	0.05660956	0.07722243	0.031024	0.0657139	0.0607957	0.106949	0.0121085	0.0178833	0.182933	0.016617	0.0834292	0.0198215	0.114271	0.0137936	0.059122	0.118062	0.0974758	0.1049537	4.107362	0.467737	0.783524	1.08428	1.66446	0.0568369	0.385492	0.0285147	0.0849316	0.415	0.0292252	0.1821762	0.5761112
58	0	-47.94595	-76.85349	28.90754	1.297278	0.0464402	0.0765504	0.00698573	0.00834516	0.0636652	0.00394149	0.0174799	0.0833306	0.07516216	-0.03748191	0.170672	0.0047222	0.0347514	0.319326	0.0445913	0.0269126	0.00993672	0.000702686	0.0575397	0.0727722	0.0110806	0.0589397	0.0223287	0.0766582	0.0890661	0.07578263	8.069451	0.192241	0.550924	1.03591	2.22092	0.0180269	0.465049	0.00566697	0.138178	0.317493	0.055586	0.03830072	1.978622
59	0	-56.3194	-81.99225	25.67284	0.3091137	0.152979	0.0758593	0.0907718	0.00126649	0.0655445	0.109794	0.0851595	0.158054	0.05291024	0.1392271	0.0611723	0.0101875	0.0149107	0.0071876	0.0092649	0.128704	0.0932763	0.00708565	0.0490473	0.137396	0.0329939	0.0709636	0.00874353	0.249888	0.11918	0.002561416	8.946109	0.00606367	0.111601	0.610795	3.27154	0.0329799	0.461399	0.00893712	0.088198	0.298248	0.110238	0.1417885	0.01806504
60	0	-52.69032	-84.08403	31.39371	0.7893073	0.000364329	0.034612	0.0562023	0.0214055	0.00804067	0.00357056	0.0168729	0.0221897	0.02696422	0.02695355	0.0348784	0.0560893	0.152514	0.195777	0.133373	0.102099	0.0249331	0.00356617	0.00974365	0.0211864	0.132811	0.0210419	0.00980095	0.0755806	0.0266061	0.03668046	45.6706	0.0932815	0.402793	0.953947	2.54998	0.0678961	0.412915	0.0372566	0.136712	0.301586	0.0436344	0.06363401	0.5764285
61	0	-61.58665	-85.23008	23.64342	3.688796	0.0684938	0.000269103	0.00132071	0.145056	0.0387421	0.0476363	0.0588756	0.0700936	0.05100559	0.009344347	0.132977	0.00251828	0.0537404	0.125844	0.00676571	0.0153706	0.0441476	0.0263349	0.130077	0.0754728	0.00417482	0.0860905	0.126482	0.133833	0.0361718	0.08156895	35.88545	0.436404	0.76371	1.08431	1.71558	0.0651948	0.339854	0.0392405	0.211322	0.300736	0.0436534	0.09091329	0.8972169
62	0	-42.82223	-83.68387	40.86164	0.8691182	0.013227	0.00506744	0.0135637	0.00237813	0.0154207	0.00331356	0.0153	0.014637	0.01496484	0.01307116	0.116247	0.0115145	0.144913	0.110743	0.0429326	0.0235979	0.0677551	0.0125935	0.0571612	0.00201865	0.0917565	0.0661356	0.0314052	0.0578347	0.163392	0.0143982	22.61794	0.110159	0.433542	0.974409	2.48189	0.0326298	0.458227	0.00396275	0.05769	0.306912	0.140579	0.02746936	0.524155
63	0	-46.91677	-82.23241	35.31564	0.6565798	0.00794445	0.0155195	0.00172106	0.00738506	0.00543255	0.00535839	0.0379619	0.0234317	0.02631858	0.0057812	0.0942127	0.0186289	0.0184488	0.0772919	0.202689	0.0384673	0.167294	0.000460402	0.00664589	0.0993167	0.0782509	0.0232964	0.0122648	0.0759323	0.0867995	0.01588729	75.87433	0.0649491	0.342302	0.907651	2.6851	0.0535399	0.524485	0.0100167	0.103746	0.208953	0.0992597	0.02166849	0.7331979
64	0	-42.68264	-79.59001	36.90737	0.5007882	0.0210265	0.00500587	0.0109886	0.0132254	0.0367893	0.0342076	0.00106283	0.0405252	0.02266493	-0.002340254	0.176753	0.00927144	0.0305351	0.0723205	0.122258	0.088764	0.0741379	0.0069283	0.0650562	0.11614	0.0650393	0.0090011	0.0479179	0.0779516	0.0379249	0.09210038	11.35394	0.0335339	0.25243	0.820841	2.89319	0.0262841	0.428487	0.00558454	0.0907918	0.389669	0.0591839	0.08976012	1.026072
65	0	-41.43558	-78.24795	36.81237	0.9073633	0.0133083	0.05039	0.0295521	0.00396285	0.0172739	0.00855933	0.0240053	0.022129	0.02921015	0.01222983	0.031913	0.0768006	0.115337	0.0962671	0.0699196	0.0106497	0.0893478	0.0086516	0.052051	0.13254	0.0416312	0.0187023	0.00149771	0.24668	0.00801158	0.02592449	9.407261	0.11812	0.44702	0.982778	2.45208	0.0211976	0.39392	0.00944907	0.105938	0.439632	0.0298637	0.03815432	0.6794642
66	0	-36.89908	-76.41794	39.51886	1.741592	0.0187704	0.00781894	0.00401515	0.00482002	0.0024324	0.0107644	0.00764581	0.0185596	0.01223524	0.03040982	0.0344361	0.0234391	0.0816047	0.111836	0.0445822	0.0404395	0.0796954	0.00204246	0.0966379	0.118052	0.00137313	0.0155228	0.00200299	0.261741	0.0865945	0.01545912	30.24782	0.260349	0.624384	1.06194	2.05333	0.0375753	0.375427	0.00150384	0.0922146	0.448031	0.045248	0.04586893	0.3370281
67	0	-53.6439	-82.29924	28.65534	0.515919	0.0638174	0.300314	0.0574395	0.00508947	0.00323403	0.0405273	0.00841269	0.0456016	0.08370547	0.04254748	0.0359314	0.016862	0.0249062	0.103392	0.133963	0.0312551	0.0799244	0.00352286	0.0559739	0.00305604	0.115539	0.02938	0.0905523	0.117882	0.157861	0.02979898	7.362908	0.0363749	0.262181	0.831515	2.86993	0.0390085	0.412111	0.0135185	0.150068	0.320238	0.0650556	0.07234645	0.4118927
68	0	-33.89443	-80.12858	46.23416	1.845893	0.0011317	0.00179626	6.69705e-06	0.00201905	0.0030651	0.000406541	0.000757541	0.000575227	0.001446398	-0.00267043	0.363476	0.00468709	0.148755	0.0364217	0.0346638	0.00348932	0.0164386	0.0152613	0.0349986	0.105374	0.00535795	0.0138697	0.0199297	0.167903	0.0293743	0.01558105	375.1578	0.274158	0.637557	1.06561	2.02268	0.0127771	0.48109	0.0100252	0.0722459	0.402054	0.021807	0.01291061	1.20684
69	0	-43.43852	-80.0296	36.59108	3.222919	0.0113055	0.018911	0.00583461	0.0320882	0.00428982	0.0352804	0.00215134	0.00879497	0.01407591	0.0233077	0.017669	0.0593854	0.0180126	0.179956	0.185007	0.00496688	0.0427904	0.0219742	0.0921073	0.0653657	0.127044	0.00473965	0.0376063	0.104232	0.0391441	0.02040379	21.2538	0.405804	0.743168	1.08342	1.76761	0.068903	0.437789	0.00314752	0.0848875	0.331819	0.0734545	0.04371149	0.4667833
70	0	-52.86823	-78.92173	26.0535	1.071595	0.248276	0.0937892	0.0422484	0.0465909	0.0200371	0.0196131	0.0457093	0.0490645	0.1500998	0.2546766	0.105165	0.0185394	0.142365	0.118059	0.00923162	0.0746952	0.111843	0.0234229	0.00645881	0.0246379	0.130742	0.0400337	0.00851536	0.130499	0.0557918	0.06808457	3.675145	0.151014	0.497262	1.01092	2.34081	0.027449	0.343754	0.00111398	0.164242	0.402634	0.0608074	0.3227611	0.2109441
71	0	-46.14569	-81.20009	35.0544	0.6817005	0.0220135	0.0148739	0.00551245	0.00904835	0.0996387	0.017595	0.0276198	0.031611	0.01958458	0.1553267	0.0666342	0.0621743	0.0685593	0.30773	0.0665023	0.0625187	0.0369877	0.00321416	0.0123556	0.0535956	0.0301953	0.0861493	0.0219584	0.0962232	0.0252017	0.08652448	4.586931	0.0702845	0.354766	0.917894	2.65706	0.00739818	0.458266	0.0517717	0.0881476	0.321872	0.0725441	0.2418512	0.3577591
72	0	-47.15065	-81.52109	34.37044	1.049754	0.0388026	0.0221824	0.0185249	0.0409512	0.0168444	0.0193463	0.0568124	0.0014192	0.03478997	0.1615132	0.0804387	0.00348539	0.0386528	0.141064	0.0122995	0.00652985	0.138862	0.00514668	0.00336251	0.00339631	0.0154385	0.161024	0.0821334	0.221578	0.0865886	0.04272719	7.237239	0.146773	0.491212	1.00778	2.35424	0.0409154	0.353415	0.0209274	0.184179	0.317198	0.0833653	0.2042404	0.2092005
73	0	-41.52247	-80.28834	38.76586	2.401308	0.0118164	0.0213459	0.00321882	0.00785191	0.00462744	5.38277e-06	0.0106361	0.0203972	0.01257762	0.004010145	0.108129	0.0867656	0.0399853	0.0260199	0.130925	0.0155964	0.0405671	0.0204899	0.0172103	0.0593116	0.0977375	0.105159	0.0107031	0.086159	0.155241	0.006578818	32.50496	0.336896	0.691869	1.07741	1.89382	0.037167	0.408057	0.00042486	0.169012	0.308213	0.077127	0.01058896	0.6212901
74	0	-58.41765	-83.14287	24.72521	0.9323303	0.0519213	0.00525529	0.00656687	0.0800924	0.100827	0.244291	0.31038	0.0540916	0.1921518	0.2028109	0.153263	0.0161074	0.0188143	0.0413576	0.104926	0.0592374	0.0475801	0.00990252	0.0255527	0.0606919	0.0171916	0.0394576	0.0650865	0.214898	0.125933	0.01987395	2.201732	0.123262	0.455422	0.987815	2.4335	0.0400786	0.321841	0.00147985	0.0947732	0.486871	0.0549561	0.2226849	0.08924695
75	0	-45.23135	-79.54699	34.31565	2.242265	0.0155483	0.0045789	0.0178843	0.00728232	0.00273803	0.00239068	0.00486451	0.0523783	0.01464169	-0.02551132	0.0434289	0.0917646	0.113724	0.129446	0.154863	0.0722587	0.0144402	0.00465978	0.0192557	0.10816	0.00784429	0.0721651	0.00644251	0.0856343	0.0759114	0.1036769	23.45386	0.320575	0.678528	1.07502	1.92588	0.00942762	0.41173	0.0382825	0.165263	0.337221	0.0380762	0.07816554	1.326376
76	0	-41.18032	-77.88186	36.70154	2.982735	0.0201061	0.016321	0.00556979	0.00674947	0.0025726	0.00286479	0.0383559	0.0290427	0.01587835	0.04255486	0.103407	0.0166358	0.0825259	0.0949737	0.130438	0.0588137	0.0295419	0.00606453	0.0220505	0.0192156	0.02235	0.0256413	0.0164187	0.169457	0.202465	0.01713203	24.01236	0.387922	0.730568	1.08243	1.79908	0.0274276	0.474253	0.023034	0.130805	0.287098	0.0573825	0.05968689	0.2870317
77	0	-49.49796	-82.40559	32.90763	1.118502	0.00441051	0.00855598	0.00418256	0.000984001	0.0208337	0.00039771	0.00284774	0.0259989	0.0281052	0.02997583	0.0865037	0.00925607	0.0622529	0.00517823	0.196392	0.102319	0.0067461	0.00213344	0.066877	0.0137004	0.0814068	0.0684644	0.0803748	0.0275743	0.19082	0.005942078	97.70058	0.159973	0.509686	1.01716	2.31318	0.0401684	0.383385	0.0215196	0.10368	0.389735	0.0615131	0.03591791	0.165435
78	0	-44.47806	-80.96649	36.48843	0.5218584	0.0101091	0.0353376	0.0176956	0.00633717	0.0030986	0.010655	0.0032237	0.102954	0.0214069	0.04424316	0.0211504	0.0210227	0.19044	0.163475	0.0179104	0.250767	0.0528395	0.0117464	0.0116165	0.00583541	0.0427123	0.0135602	0.0204627	0.11356	0.0629013	0.0445948	9.465428	0.0375071	0.265946	0.835544	2.861	0.0340873	0.528957	0.00749381	0.122908	0.293098	0.0134557	0.08883796	0.5019791
79	0	-35.97957	-80.67347	44.6939	0.5768604	0.0058987	0.010481	0.00761693	0.0123151	0.00453337	0.00287054	0.000415472	0.0103083	0.007287783	0.01992546	0.124406	0.031307	0.0160933	0.0978377	0.083815	0.0778147	0.0461033	0.00576482	0.0206593	0.00271169	0.132604	0.00817629	0.0201346	0.263978	0.0685938	0.007945503	38.36723	0.0483733	0.299163	0.869038	2.78343	0.0374578	0.36808	0.0482564	0.143183	0.375111	0.0279122	0.02787096	0.2850818
80	0	-48.87994	-78.49844	29.6185	1.463393	0.0131289	0.0628228	0.141818	0.00751552	0.0266416	0.0653706	0.12137	0.0303065	0.05389123	0.1773429	0.0932468	0.0405466	0.000275036	0.281882	0.0212838	0.243431	0.0484291	0.00495459	0.0254379	0.00863008	0.0649191	0.00269557	0.00197439	0.112342	0.0499524	0.0495461	4.689597	0.219612	0.582347	1.0482	2.14984	0.0358985	0.332952	0.00749546	0.159611	0.428043	0.036001	0.226889	0.2183716
81	0	-34.60135	-79.8452	45.24384	1.056785	0.0111889	0.00955762	0.000640162	0.011144	0.00614716	0.000108224	0.0130619	0.00360714	0.007694657	0.01745828	0.123358	0.0375359	0.0179545	0.159395	0.0596197	0.00682502	0.131298	0.0293036	0.0400547	0.0289464	0.00534981	0.0894414	0.0107658	0.165239	0.0949136	0.01124882	18.63167	0.148143	0.493179	1.00881	2.34987	0.0282781	0.450571	0.0099641	0.183406	0.297501	0.0302799	0.02870711	0.391848
82	0	-41.80188	-76.21414	34.41226	0.935992	0.0314265	0.0101903	0.000828346	0.00417928	0.00346336	0.061849	0.0231085	0.00557683	0.01458238	0.0284531	0.0662153	0.0555516	0.0403024	0.0526002	0.120176	0.149053	0.0183328	0.00393809	0.0171984	0.0567192	0.0712602	0.0193328	0.0380938	0.229838	0.0613877	0.001237649	67.2962	0.124012	0.456629	0.988528	2.43083	0.0127461	0.458295	0.00048793	0.16536	0.313285	0.0498262	0.02969075	0.04168465
83	0	-35.52532	-81.41527	45.88995	2.141692	0.00307242	0.00780295	0.00150873	0.00843193	0.00113902	0.00216786	0.000981211	0.00175224	0.004911178	0.01301751	0.117594	0.157199	0.231644	0.0253525	0.00747654	0.0502623	0.0510431	0.013615	0.0148043	0.000207825	0.0140431	0.000914634	0.0181107	0.141995	0.155738	0.0003738117	83.29494	0.309621	0.669282	1.07316	1.94793	0.0148703	0.333769	0.0203387	0.17899	0.400663	0.0513682	0.01339132	0.02791448
84	0	-44.24146	-79.02897	34.7875	3.115924	0.0249506	0.0446456	0.00722677	0.00617133	0.00609956	0.0467817	0.000203616	0.0116286	0.02270228	0.01093097	0.161961	0.0227053	0.190142	0.187474	0.16132	0.0181656	0.0164854	0.00615856	0.00225615	0.00318045	0.0310535	0.056807	0.0118388	0.0744616	0.055991	0.06285995	9.817807	0.398036	0.737751	1.08303	1.78118	0.0311307	0.45818	0.0572836	0.132167	0.263687	0.0575522	0.07379091	0.8518657
85	0	-59.20356	-80.71945	21.5159	3.944826	0.16647	0.0176587	0.050908	0.0495373	0.0834897	0.248303	0.0303119	0.0887336	0.1212339	0.01875469	0.0281972	0.0304557	0.0153845	0.14288	0.0994382	0.0359636	0.0114937	0.00235152	0.011549	0.0944533	0.0833756	0.262866	0.00303615	0.172531	0.0060249	0.05053226	8.049834	0.451305	0.773279	1.08441	1.69101	0.0305826	0.338222	0.00948522	0.158721	0.418514	0.0444752	0.06928695	0.7293185
86	0	-44.18679	-82.66987	38.48308	3.235008	0.00432626	0.0185696	0.0117485	0.010686	0.0202883	0.0093884	0.00588375	0.00595333	0.01269157	0.01001985	0.194223	0.0844938	0.00750208	0.0960399	0.0301769	0.222485	0.075545	0.014331	0.00488096	0.0345152	0.0279106	0.0297756	0.0832524	0.0621749	0.032694	0.04782164	18.41746	0.406663	0.743762	1.08345	1.76612	0.0655447	0.445276	0.02001	0.0514425	0.353286	0.0644401	0.05784149	0.8267706
87	0	-44.50885	-81.0579	36.54905	1.197616	0.0123793	0.0131563	0.00661765	0.0430253	0.013833	0.0221368	0.00870229	0.00338394	0.01339872	0.01436562	0.0748919	0.0455019	0.106352	0.0699702	0.0870011	0.0710841	0.0439405	0.0134368	0.0171881	0.0859456	0.0295536	0.00906693	0.113945	0.0578642	0.174258	0.04757936	24.45041	0.174621	0.529038	1.02633	2.27001	0.0275535	0.404759	0.0211035	0.0812809	0.410497	0.0548066	0.06194498	0.7680906
88	0	-48.60855	-78.98422	30.37567	2.821268	0.108232	0.182239	0.0154575	0.00142398	0.000523161	0.00557233	0.0368428	0.00185228	0.04012272	0.05586246	0.0745306	0.0403884	0.0502993	0.0671033	0.0156625	0.0266345	0.0373793	0.000683054	0.0347399	0.0834217	0.00541753	0.146915	0.132695	0.232421	0.0517091	0.02448918	8.469112	0.374944	0.721126	1.08148	1.82245	0.0407324	0.429667	0.00459114	0.15974	0.276923	0.0883468	0.08035164	0.3047751
89	0	-53.14265	-82.61837	29.47572	0.2426709	0.0707096	0.0206477	0.0301889	0.00100716	0.114443	0.116045	0.0785481	0.0933054	0.09723413	0.08069744	0.0662216	0.0660152	0.0739268	0.0159079	0.00282547	0.11923	0.0723951	0.00696571	0.0269553	0.0372447	0.221034	0.0196997	0.02345	0.214206	0.0339224	0.009785207	6.72774	0.0017876	0.0614504	0.485773	3.45099	0.0118086	0.426344	0.0226591	0.100526	0.413842	0.0248209	0.09048265	0.1081446
90	0	-45.84367	-78.66753	32.82386	1.499528	0.00801752	0.0398916	0.0225683	0.00538317	0.00647631	0.0119141	0.0784251	0.0588999	0.03222276	0.02419641	0.0114172	0.00806811	0.195015	0.0536889	0.0162783	0.0969672	0.0305724	0.0019649	0.0106862	0.111137	0.0433236	0.0425898	0.051967	0.255151	0.0711731	0.01997048	20.07665	0.22525	0.588478	1.05039	2.13588	0.0545797	0.534722	0.000159949	0.0466724	0.327323	0.0365434	0.0441669	0.4521596
91	0	-49.55861	-83.07916	33.52054	0.6641244	0.0949314	0.0545465	0.0154218	0.000953677	0.00917709	0.0169514	0.00997332	0.0181033	0.01542545	0.02084159	0.0338369	0.169166	0.0209803	0.0715929	0.0326932	0.0290828	0.0487301	0.00941511	0.0226815	0.0950468	0.0383529	0.0981386	0.0807134	0.220327	0.0292419	0.003464988	11.01601	0.0665479	0.3461	0.910812	2.67654	0.0566114	0.548215	0.00864732	0.148873	0.217185	0.0204685	0.02430657	0.1425535
92	0	-41.3925	-76.52683	35.13432	2.72612	0.0653192	0.082252	0.0112083	0.00017139	0.0410166	0.0275661	0.00578918	0.00865183	0.03798825	0.1361657	0.00459996	0.00774229	0.013511	0.0809644	0.475813	0.0215821	0.0222758	0.00369582	0.0104124	0.000547615	0.0248677	0.0537736	0.0082567	0.178361	0.093596	0.004053066	3.862139	0.366898	0.71514	1.08078	1.83718	0.0372807	0.434531	0.00812514	0.149012	0.285536	0.0855149	0.1402187	0.02890531
93	0	-41.59353	-82.71531	41.12178	0.9255306	0.0196297	0.035653	8.55418e-05	0.00776412	0.0126376	0.00412329	0.00038664	0.0184013	0.01387651	0.0223408	0.00992409	0.0235143	0.143753	0.214488	0.0917189	0.0296116	0.095821	0.0130628	0.113586	0.00066803	0.0104545	0.101036	0.0165715	0.0331736	0.102616	0.02182515	14.89605	0.121866	0.453164	0.986475	2.4385	0.0229854	0.437762	0.00945344	0.127126	0.312494	0.0901796	0.04416595	0.4941623
94	0	-55.08969	-77.25039	22.16069	3.324148	0.0133176	0.184932	0.0746193	0.0451952	0.00588437	0.0688772	0.118133	0.0308689	0.09580869	-0.02249568	0.0290486	0.137829	0.0271544	0.0775904	0.121961	0.0941494	0.014905	0.0043427	0.0220911	0.203411	0.00691607	0.0391787	0.0101785	0.201946	0.00929853	0.2610138	5.279132	0.412882	0.748031	1.08371	1.75538	0.0477271	0.376534	0.00517992	0.178885	0.360668	0.0310056	0.2385182	1.094314
95	0	-45.98836	-78.12082	32.13246	0.8021512	0.0385582	0.0282661	0.0226218	0.0410784	0.0377138	0.0287295	0.0332877	0.039757	0.03664615	-0.07818891	0.0282404	0.302435	0.040369	0.0993902	0.0706577	0.0123916	0.0325822	0.0089791	0.00124354	0.210209	0.0202152	0.0257411	0.00381379	0.105563	0.0381683	0.1380442	6.120169	0.0960164	0.407999	0.957549	2.53844	0.0692054	0.429065	0.000802211	0.159965	0.306921	0.0340414	0.05985529	2.306299
96	0	-61.09857	-85.13658	24.03801	1.225531	0.00672192	0.0254351	0.0381961	0.0281616	0.0463081	0.145628	0.00626459	0.0862197	0.0557952	-0.09487357	0.0549854	0.103164	0.192633	0.0467386	0.0611516	0.058734	0.0895482	0.0103945	0.0371873	0.00488683	0.0761802	0.0541469	0.00735055	0.107495	0.0954037	0.2252568	14.0656	0.179649	0.535431	1.02922	2.2557	0.0798487	0.375514	0.0377398	0.0598088	0.365832	0.0812565	0.1303832	1.727652
97	0	-49.02069	-86.9377	37.91701	0.6217942	0.00788762	0.00259457	0.00734052	0.012645	0.00671511	0.0360042	0.0127982	0.0227212	0.009768526	0.0191137	0.00377994	0.00407229	0.0139235	0.095468	0.210098	0.0800849	0.0122542	0.0439913	0.0198984	0.189845	0.0139834	0.0280533	0.0125804	0.172266	0.0997015	0.172998	12.30935	0.0576319	0.324172	0.892043	2.72615	0.0188763	0.351863	0.027623	0.173753	0.398595	0.0292895	0.1921117	0.9005073
98	0	-47.2006	-80.08892	32.88832	2.731357	0.0869265	0.00436843	0.000513649	0.00729595	0.0913815	0.0128575	0.0620262	0.0187023	0.0372744	0.05634662	0.0378744	0.0532661	0.0752054	0.132863	0.019769	0.0911964	0.026441	0.0581623	0.0808424	0.0121272	0.0517166	0.0104704	0.074775	0.228159	0.0471322	0.02644566	5.231267	0.367349	0.715479	1.08082	1.83635	0.0697529	0.507433	0.000710119	0.085093	0.271481	0.0655305	0.08279228	0.3194218
99	0	-40.67609	-88.25861	47.58253	0.1519191	0.00370096	0.00649265	0.00304889	0.000231051	0.00462063	2.09893e-05	0.00896023	0.00932628	0.002784566	0.02842901	0.00937485	0.13561	0.0374965	0.027324	0.0138771	0.00769873	0.171529	0.0479216	0.0234624	0.0437514	0.0988459	0.0896812	0.0880165	0.160216	0.0451952	0.004493971	40.50493	5.96345e-05	0.011405	0.247607	3.74093	0.0298219	0.476007	0.0400206	0.109807	0.304899	0.0394444	0.03292298	0.1364995
100	0	-52.66267	-80.59155	27.92888	2.443447	0.0713873	0.0449828	0.00550404	0.00927334	0.173083	0.079816	0.0329363	0.157377	0.06257566	0.05172988	0.149884	0.0629501	0.0466833	0.244839	0.0162036	0.0687986	0.0497285	0.00047161	0.0277948	0.106106	0.0219774	0.0139433	0.0852238	0.0434247	0.061972	0.003235607	3.103677	0.341029	0.695168	1.07796	1.88585	0.0277633	0.399803	0.00115917	0.0773017	0.337254	0.156718	0.05496548	0.05886616
101	0	-52.9161	-85.98637	33.07027	3.206545	0.0404965	0.0213466	0.00534311	0.063259	0.0331216	0.0099181	0.00227736	0.00855596	0.03018222	0.03133102	0.135449	0.0364336	0.00460907	0.00867087	0.0274678	0.0192226	0.102245	0.0108987	0.0392073	0.0873771	0.0806318	0.168076	0.0425315	0.14293	0.094249	0.01369983	24.36218	0.404635	0.742359	1.08336	1.76964	0.0209238	0.355259	0.0268284	0.104465	0.428299	0.0642243	0.04503086	0.3042321
102	0	-46.68272	-84.78063	38.09791	1.08625	0.000647854	0.00246099	0.0176347	0.00366018	0.0133807	0.000949267	0.0293959	0.0518744	0.01154641	0.05261974	0.147531	0.129875	0.0901205	0.0437025	0.0454962	0.0635449	0.0289878	0.0305038	0.0142508	0.118562	0.0306607	0.132614	0.0106646	0.0447038	0.0687822	0.002854294	26.15675	0.153835	0.501225	1.01294	2.332	0.0283414	0.341455	0.00450497	0.0876899	0.397871	0.140138	0.05547403	0.0514528
103	0	-38.47969	-82.83546	44.35577	2.444489	0.0081105	0.00015059	0.00156833	0.000429737	0.00247825	0.011134	0.0105587	0.0023935	0.006037451	0.02336717	0.055049	0.00443805	0.0797534	0.072888	0.0916084	0.0460965	0.222098	0.0208323	0.11607	0.00394511	0.015887	0.0152493	0.0419479	0.140005	0.0741313	0.002000685	72.64553	0.34113	0.695249	1.07797	1.88565	0.0172692	0.514364	0.00945083	0.0758728	0.349985	0.033058	0.02536786	0.07886692
104	0	-49.98377	-81.46968	31.48591	0.3114791	0.00413156	0.0320328	0.02694	0.0837376	0.0131214	0.0438278	0.0320725	0.0166976	0.04632421	0.05879566	0.126234	0.0132634	0.0850982	0.0479244	0.0586376	0.0619526	0.0385626	0.00482066	0.0678393	0.000555627	0.0559925	0.0478835	0.135498	0.129365	0.126373	0.01057694	31.38809	0.00627258	0.11345	0.614586	3.26569	0.0530525	0.454596	0.00692148	0.137561	0.295006	0.0528629	0.0693726	0.1524657
